"Accession","Organism","Genome assembly","Donor sex","Donor age","File download url"
"GSM772798","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772798/suppl/GSM772798_BI.HUES48.H3K36me3.Lib_EpiLabSPL_Row_1715.bed.gz"
"GSM772797","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772797/suppl/GSM772797_BI.HUES48.H3K4me3.Lib_EpiLabSPL_Row_1714.bed.gz"
"GSM772796","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772796/suppl/GSM772796_BI.HUES48.H3K9ac.Lib_EpiLabSPL_Row_1717.bed.gz"
"GSM772794","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772794/suppl/GSM772794_BI.HUES48.Input.Lib_EpiLabSPL_Row_1710.bed.gz"
"GSM772793","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772793/suppl/GSM772793_BI.HUES48.H3K4me1.Lib_EpiLabSPL_Row_1713.bed.gz"
"GSM772792","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772792/suppl/GSM772792_BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me3.58.bed.gz"
"GSM772790","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772790/suppl/GSM772790_BI.CD4_Memory_Primary_Cells.H3K4me3.20.bed.gz"
"GSM772789","Homo sapiens","-","Female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772789/suppl/GSM772789_BI.ES-I3.H3K4me1.Lib_MC_20100211_02--ChIP_MC_20100208_02_hES_I3_TESR_H3K4Me1.bed.gz"
"GSM772788","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772788/suppl/GSM772788_BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27me3.58.bed.gz"
"GSM772786","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772786/suppl/GSM772786_BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K9ac.58.bed.gz"
"GSM772780","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772780/suppl/GSM772780_BI.HUES48.H3K9me3.Lib_EpiLabSPL_Row_1707.bed.gz"
"GSM772779","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772779/suppl/GSM772779_BI.Brain_Angular_Gyrus.H3K9me3.112.bed.gz"
"GSM772778","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772778/suppl/GSM772778_BI.Brain_Angular_Gyrus.H3K9ac.112.bed.gz"
"GSM772775","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772775/suppl/GSM772775_BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K9me3.60.bed.gz"
"GSM772774","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772774/suppl/GSM772774_BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K9ac.60.bed.gz"
"GSM772773","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772773/suppl/GSM772773_BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K27me3.60.bed.gz"
"GSM772772","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772772/suppl/GSM772772_BI.Brain_Inferior_Temporal_Lobe.H3K27me3.112.bed.gz"
"GSM772771","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772771/suppl/GSM772771_BI.Adipose_Nuclei.H3K27me3.93.bed.gz"
"GSM772770","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772770/suppl/GSM772770_BI.Brain_Angular_Gyrus.H3K4me1.112.bed.gz"
"GSM772769","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772769/suppl/GSM772769_BI.Brain_Angular_Gyrus.H3K4me3.112.bed.gz"
"GSM772768","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772768/suppl/GSM772768_BI.Brain_Angular_Gyrus.H3K36me3.112.bed.gz"
"GSM772767","Homo sapiens","-","Female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772767/suppl/GSM772767_BI.iPS-15b.H3K4me1.Lib_MC_20100211_04--ChIP_MC_20100208_04_hiPS-15b_H3K4Me1.bed.gz"
"GSM772766","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772766/suppl/GSM772766_BI.HUES48.H3K27me3.Lib_EpiLabSPL_Row_1716.bed.gz"
"GSM772765","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772765/suppl/GSM772765_BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.Input.92.bed.gz"
"GSM772764","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772764/suppl/GSM772764_BI.Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.Input.92.bed.gz"
"GSM772763","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772763/suppl/GSM772763_BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K36me3.93.bed.gz"
"GSM772762","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772762/suppl/GSM772762_BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me1.93.bed.gz"
"GSM772761","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772761/suppl/GSM772761_BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me3.93.bed.gz"
"GSM772760","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772760/suppl/GSM772760_BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K9ac.93.bed.gz"
"GSM772759","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772759/suppl/GSM772759_BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K9me3.93.bed.gz"
"GSM772757","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772757/suppl/GSM772757_BI.Adipose_Nuclei.H3K4me1.95.bed.gz"
"GSM772756","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772756/suppl/GSM772756_BI.HUES64.H3K9me3.Lib_EpiLabSPL_Row_1724.bed.gz"
"GSM772755","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772755/suppl/GSM772755_BI.HUES48.Input.Lib_EpiLabSPL_Row_1725.bed.gz"
"GSM772754","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772754/suppl/GSM772754_BI.HUES64.Input.Lib_EpiLabSPL_Row_1726.bed.gz"
"GSM772752","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772752/suppl/GSM772752_BI.HUES64.H3K4me3.Lib_EpiLabSPL_Row_1720.bed.gz"
"GSM772751","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772751/suppl/GSM772751_BI.HUES64.H3K36me3.Lib_EpiLabSPL_Row_1721.bed.gz"
"GSM772750","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772750/suppl/GSM772750_BI.HUES64.H3K27me3.Lib_EpiLabSPL_Row_1722.bed.gz"
"GSM772749","Homo sapiens","-","Unknown","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772749/suppl/GSM772749_BI.HUES64.H3K9ac.Lib_EpiLabSPL_Row_1723.bed.gz"
"GSM772748","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772748/suppl/GSM772748_BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me1.92.bed.gz"
"GSM772747","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772747/suppl/GSM772747_BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K4me3.92.bed.gz"
"GSM772746","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772746/suppl/GSM772746_BI.Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.H3K4me3.93.bed.gz"
"GSM772745","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772745/suppl/GSM772745_BI.Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.H3K4me1.93.bed.gz"
"GSM772744","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772744/suppl/GSM772744_BI.Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.H3K27me3.93.bed.gz"
"GSM772743","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772743/suppl/GSM772743_BI.Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.H3K36me3.93.bed.gz"
"GSM772742","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772742/suppl/GSM772742_BI.Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.H3K9me3.93.bed.gz"
"GSM772741","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772741/suppl/GSM772741_BI.Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.H3K9ac.93.bed.gz"
"GSM772740","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772740/suppl/GSM772740_BI.Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.Input.93.bed.gz"
"GSM772739","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772739/suppl/GSM772739_BI.Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.Input.93.bed.gz"
"GSM831042","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831042/suppl/GSM831042_H1_SUZ12.seg.bed.gz"
"GSM831041","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831041/suppl/GSM831041_H1_SIRT6.seg.bed.gz"
"GSM831040","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831040/suppl/GSM831040_H1_SAP30.seg.bed.gz"
"GSM831039","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831039/suppl/GSM831039_635EFAAXX.6.H1_RBBP5_2.aln.bed.gz"
"GSM831038","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831038/suppl/GSM831038_H1_RBBP5.seg.bed.gz"
"GSM831037","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831037/suppl/GSM831037_H1_PHF8.seg.bed.gz"
"GSM831036","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831036/suppl/GSM831036_H1_P300.seg.bed.gz"
"GSM831035","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831035/suppl/GSM831035_H1_JMJD2A.seg.bed.gz"
"GSM831034","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831034/suppl/GSM831034_H1_JARID1C.seg.bed.gz"
"GSM831033","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831033/suppl/GSM831033_H1_JARID1B.seg.bed.gz"
"GSM831032","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831032/suppl/GSM831032_62BVDAAXX.6.H1_JARID1A_2.aln.bed.gz"
"GSM831031","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831031/suppl/GSM831031_H1_JARID1A.seg.bed.gz"
"GSM831030","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831030/suppl/GSM831030_H1_HDAC6.seg.bed.gz"
"GSM831029","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831029/suppl/GSM831029_H1_HDAC2.seg.bed.gz"
"GSM831028","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831028/suppl/GSM831028_H1_EZH2.seg.bed.gz"
"GSM831027","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831027/suppl/GSM831027_H1_CHD7.seg.bed.gz"
"GSM831026","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831026/suppl/GSM831026_635EFAAXX.2.H1_CHD1_2.aln.bed.gz"
"GSM831025","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831025/suppl/GSM831025_H1_CHD1.seg.bed.gz"
"GSM831021","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831021/suppl/GSM831021_K562_SUZ12.seg.bed.gz"
"GSM831020","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831020/suppl/GSM831020_K562_SIRT6.seg.bed.gz"
"GSM831019","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831019/suppl/GSM831019_62BU5AAXX.6.K562_SAP30_2.aln.bed.gz"
"GSM831018","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831018/suppl/GSM831018_K562_SAP30.seg.bed.gz"
"GSM831017","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831017/suppl/GSM831017_K562_RNF2.seg.bed.gz"
"GSM831016","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831016/suppl/GSM831016_K562_RNAPIIS5P.seg.bed.gz"
"GSM831015","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831015/suppl/GSM831015_K562_REST.seg.bed.gz"
"GSM831014","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831014/suppl/GSM831014_62BU5AAXX.1.K562_RBBP5_3.aln.bed.gz"
"GSM831013","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831013/suppl/GSM831013_613F7AAXX.2.K562_RBBP5_2.aln.bed.gz"
"GSM831012","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831012/suppl/GSM831012_K562_RBBP5.seg.bed.gz"
"GSM831011","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831011/suppl/GSM831011_62BVDAAXX.7.K562_PLU1_2.aln.bed.gz"
"GSM831010","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831010/suppl/GSM831010_K562_PLU1.seg.bed.gz"
"GSM831009","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831009/suppl/GSM831009_62BU5AAXX.5.K562_PHF8_2.aln.bed.gz"
"GSM831008","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831008/suppl/GSM831008_K562_PHF8.seg.bed.gz"
"GSM831007","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831007/suppl/GSM831007_K562_PCAF.seg.bed.gz"
"GSM831006","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831006/suppl/GSM831006_K562_P300.seg.bed.gz"
"GSM831005","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831005/suppl/GSM831005_K562_NSD2.seg.bed.gz"
"GSM831004","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831004/suppl/GSM831004_K562_NCOR.seg.bed.gz"
"GSM831003","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831003/suppl/GSM831003_K562_MI2.seg.bed.gz"
"GSM831002","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831002/suppl/GSM831002_K562_LSD1.seg.bed.gz"
"GSM831001","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831001/suppl/GSM831001_K562_KAT3A-CBP.seg.bed.gz"
"GSM831000","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM831nnn/GSM831000/suppl/GSM831000_K562_JARID1C.seg.bed.gz"
"GSM830999","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830999/suppl/GSM830999_K562_HP1g.seg.bed.gz"
"GSM830998","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830998/suppl/GSM830998_62BU5AAXX.8.K562_HDAC6_2.aln.bed.gz"
"GSM830997","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830997/suppl/GSM830997_K562_HDAC6.seg.bed.gz"
"GSM830996","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830996/suppl/GSM830996_62BU5AAXX.4.K562_HDAC2_2.aln.bed.gz"
"GSM830995","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830995/suppl/GSM830995_K562_HDAC2.seg.bed.gz"
"GSM830994","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830994/suppl/GSM830994_62BVDAAXX.1.K562_HDAC1_2.aln.bed.gz"
"GSM830993","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830993/suppl/GSM830993_K562_HDAC1.seg.bed.gz"
"GSM830992","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830992/suppl/GSM830992_K562_EZH2.seg.bed.gz"
"GSM830991","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830991/suppl/GSM830991_K562_ESET.seg.bed.gz"
"GSM830990","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830990/suppl/GSM830990_K562_CHD7.seg.bed.gz"
"GSM830989","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830989/suppl/GSM830989_62BU5AAXX.7.K562_CHD1_2.aln.bed.gz"
"GSM830988","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830988/suppl/GSM830988_K562_CHD1.seg.bed.gz"
"GSM830987","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830987/suppl/GSM830987_K562_CBX8.seg.bed.gz"
"GSM830986","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM830nnn/GSM830986/suppl/GSM830986_K562_CBX2.seg.bed.gz"
"GSM772735","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772735/suppl/GSM772735_BI.Fetal_Heart.H3K4me3.UW_H23914.bed.gz"
"GSM772734","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772734/suppl/GSM772734_BI.Mobilized_CD34_Primary_Cells.H3K4me1.RO_01536_release5.bed.gz"
"GSM772733","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772733/suppl/GSM772733_BI.Fetal_Kidney.Input.UW_H23435.bed.gz"
"GSM772732","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM772nnn/GSM772732/suppl/GSM772732_BI.Fetal_Heart.H3K4me1.UW_H23914.bed.gz"
"GSM706856","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706856/suppl/GSM706856_BI.Fetal_Heart.Input.H-23468.bed.gz"
"GSM706855","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706855/suppl/GSM706855_BI.Fetal_Lung.Input.UW_H22772.bed.gz"
"GSM706854","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706854/suppl/GSM706854_BI.Fetal_Lung.H3K9ac.UW_H22772.bed.gz"
"GSM706853","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706853/suppl/GSM706853_BI.Fetal_Lung.H3K4me1.UW_H22772.bed.gz"
"GSM706852","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706852/suppl/GSM706852_BI.Fetal_Lung.H3K27me3.UW_H22772.bed.gz"
"GSM706851","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706851/suppl/GSM706851_BI.Fetal_Brain.Input.UW_H22676.bed.gz"
"GSM706850","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706850/suppl/GSM706850_BI.Fetal_Brain.H3K4me1.UW_H22676.bed.gz"
"GSM706849","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706849/suppl/GSM706849_BI.Fetal_Heart.H3K9ac.H-23524.bed.gz"
"GSM706848","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706848/suppl/GSM706848_BI.Fetal_Heart.H3K4me1.H-23524.bed.gz"
"GSM706847","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706847/suppl/GSM706847_BI.Mobilized_CD34_Primary_Cells.Input.RO_01480.bed.gz"
"GSM706846","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706846/suppl/GSM706846_BI.Mobilized_CD34_Primary_Cells.Input.RO_01549.bed.gz"
"GSM706845","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706845/suppl/GSM706845_BI.Mobilized_CD34_Primary_Cells.H3K4me1.RO_01480.bed.gz"
"GSM706844","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706844/suppl/GSM706844_BI.Mobilized_CD34_Primary_Cells.H3K27me3.RO_01549.bed.gz"
"GSM706843","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM706nnn/GSM706843/suppl/GSM706843_BI.Mobilized_CD34_Primary_Cells.H3K36me3.RO_01549.bed.gz"
"GSM773049","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM773nnn/GSM773049/suppl/GSM773049_BI.Mobilized_CD34_Primary_Cells.H3K9me3.RO_01562.bed.gz"
"GSM773048","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM773nnn/GSM773048/suppl/GSM773048_BI.Mobilized_CD34_Primary_Cells.Input.RO_01517.bed.gz"
"GSM773047","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM773nnn/GSM773047/suppl/GSM773047_BI.Mobilized_CD34_Primary_Cells.H3K27me3.RO_01562.bed.gz"
"GSM773046","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM773nnn/GSM773046/suppl/GSM773046_BI.Mobilized_CD34_Primary_Cells.H3K27me3.RO_01517.bed.gz"
"GSM773045","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM773nnn/GSM773045/suppl/GSM773045_BI.Mobilized_CD34_Primary_Cells.Input.RO_01562.bed.gz"
"GSM773044","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM773nnn/GSM773044/suppl/GSM773044_BI.Mobilized_CD34_Primary_Cells.Input.RO_01535.bed.gz"
"GSM773043","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM773nnn/GSM773043/suppl/GSM773043_BI.Mobilized_CD34_Primary_Cells.H3K4me1.RO_01562.bed.gz"
"GSM773042","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM773nnn/GSM773042/suppl/GSM773042_BI.Mobilized_CD34_Primary_Cells.H3K36me3.RO_01562.bed.gz"
